Text,Completion
User: 오늘은 정말 맛있는 걸 먹고 싶어,assistant: 0
User: 어디야?,assistant: 0
User: 오늘 먹은 식단에 대해 평가해줘,assistant: 1
User: 어제 잠을 설쳐서 너무 피곤해,assistant: 0
User: 오늘은 날씨가 좋네요!,assistant: 0
User: 저는 잘 지내요.,assistant: 0
User: 내가 가장 좋아하는 계절은 봄이야.,assistant: 0
User: 오늘 일정 알려줘,assistant: 0
User: 감사합니다! 좋은 하루 보내세요.,assistant: 0
User: 어제 결과를 요약해주세요.,assistant: 1
User: 회는 살이 찌지 않습니다.,assistant: 0
User: 안녕하세요,assistant: 0
User: 운동 전 산책이 다이어트에 좋을까요?,assistant: 0
User: 오늘 저녁엔 필라테스를 하며 시간을 보낼까 해,assistant: 0
User: 오늘 날씨 정말 좋다!,assistant: 0
User: 오늘 할일 : 잘 챙겨먹기,assistant: 0
User: 오늘 식단 어땠음?,assistant: 1
User: 새로운 식당을 찾았어,assistant: 0
User: ??,assistant: 0
User: 미치긋네,assistant: 0
User: 식단 평가가 저렇게 나온 구체적인 이유가 뭐야?,assistant: 1
User: 어디야?,assistant: 0
User: 오늘 날씨 너무 좋다!,assistant: 0
User: 어떤 운동이 좋을까요?,assistant: 0
User: 내 식단 왜 최악이야?,assistant: 1
User: 오늘 날씨 정말 좋다,assistant: 0
User: 운동 계획을 세우고 싶어요.,assistant: 0
User: 내 식단 왜 좋음?,assistant: 1
User: 오늘 날씨 어때요?,assistant: 0
User: 행복을 줄 순 없어서,assistant: 0
User: 어떤 운동이 좋을까요?,assistant: 0
User: 식단 결과가 애매한 이유가 뭐지..?,assistant: 1
User: 내 식단 왜 나쁨?,assistant: 1
User: 오늘도 수고했어,assistant: 0
User: 운동 후 산책이 다이어트에 좋을까요?,assistant: 0
User: 식단 평가는?,assistant: 1
User: 뭐지,assistant: 0
User: 식사 계획을 짜보는 게 어때요?,assistant: 0
User: 내 식단 괜찮아?,assistant: 1
User: 괜찮은 식단 알려줘,assistant: 1
User: 오늘도 배부르게 잘 먹었네,assistant: 0
User: 식단 결과가 좋게 나와서 기분이 좋아,assistant: 1
User: 식단 결과가 좋게 나와서 기분이 최고야,assistant: 1
User: 아침으로 샐러드를 먹었어요.,assistant: 0
User: 알겠습니다,assistant: 0
User: 오늘 식단 보여줘,assistant: 1
User: 요즘 너무 피곤해,assistant: 0
User: 7일전 식단 Not Bad?,assistant: 1
User: 어제 오늘 식단 비교 해줘,assistant: 1
User: 오늘 날씨가 좋네요.,assistant: 0
User: 잠온다,assistant: 0
User: 평가가 높은 음식을 먹었는데 식단 평가가 왜 이래?,assistant: 1
User: 식단이 영어로 뭐야?,assistant: 0
User: 안녕하세요,assistant: 0
User: 오늘 미세먼지 어때?,assistant: 0
User: 나 왜 Bad,assistant: 0
User: 2 days ago 식단 보여줘,assistant: 1
User: 오늘 점심은 뭐 먹을까요?,assistant: 0
User: 오늘 날씨가 좋아서 산책하기 좋겠어요!,assistant: 0
User: 내 식단 왜 좋음?,assistant: 1
User: 여행 가고 싶다,assistant: 0
"User: 식단 결과가 very good라니, 이게 무슨일이야?",assistant: 1
User: 오늘 날씨가 정말 좋네요!,assistant: 0
User: 요즘엔 어떤 취미가 인기 있어요?,assistant: 0
User: 식단 평가에 대해 간략하게 분석 좀 해줘.,assistant: 1
User: 오늘 날씨 어때요?,assistant: 0
User: 어떤 음식이 건강에 좋지 않을까요?,assistant: 0
User: 식단 후에 바로 누우면 어때?,assistant: 0
User: 무슨 일 있어요?,assistant: 0
User: 오늘 식단 출력,assistant: 1
User: 잠이 온다 잠이와,assistant: 0
User: 통닭구이 먹어봤어?,assistant: 0
User: 식단 요약 ?,assistant: 1
User: 식단 평가에 대한 간략한 분석 바람,assistant: 1
User: 식단 조절이 다이어트에 좋을까요?,assistant: 0
User: 식단 평가에 대한 간략한 분석 바람,assistant: 1
User: 오늘 아침으로 샐러드를 먹었어요.,assistant: 0
User: 오늘 점심은 샐러드 먹었어,assistant: 0
User: 아침에 먹기 좋은 메뉴 추천해줘,assistant: 0
User: 오늘 식단 한 번 읊어봐라?.,assistant: 1
User: 근육통은 근육이 과도하게 사용되거나 손상되었을 때 발생할 수 있습니다.,assistant: 0
User: 금요일 식단 평가 좀,assistant: 1
User: 아침으로 먹을 수 있는 간단한 레시피 알려주세요.,assistant: 0
User: 식단 요약 !,assistant: 1
User: 많이 먹은 것에 비해 식단 결과가 좋게 나온 이유는?,assistant: 1
User: good 어케 나옴?,assistant: 1
User: 파란 하늘,assistant: 0
User: 어제 식단 어땠음?,assistant: 1
User: 탕수육이 몸에 안좋은 이유는 무엇인가요?,assistant: 0
User: 알겠습니다,assistant: 0
User: 네,assistant: 0
User: 이 문장 어때요?,assistant: 0
User: 오늘은 정말 완벽한 밤이야.,assistant: 0
User: 나 왜 Bad?,assistant: 1
User: 식단에 대한 간략한 분석 부탁해.,assistant: 1
User: 대답 좀,assistant: 0
User: 운동 후 단백질 섭취,assistant: 0
User: 식단 평가에 대해 정리해줘,assistant: 1
User: 오늘 점심으로 샐러드를 먹을까 해요.,assistant: 0
User: 어제 식단 어땠지?,assistant: 1
User: 이틀 전 식단 출력해달라고,assistant: 1
User: 식단 평가 요약 ??,assistant: 1
User: 식단 관리할 때 주의해야 할 점,assistant: 0
User: 저는 언제쯤 연애를 할 수 있을까요?,assistant: 0
User: 분석 결과 짧게 ?,assistant: 1
User: 자전거를 타면 어떤 효과가 있나요?,assistant: 0
User: 내 식단 뭐가 문제야?,assistant: 1
User: 하루에 몇 끼를 먹어야 할까요?,assistant: 0
User: 오늘 점심으로 샐러드를 먹었어요.,assistant: 0
User: i feel Bad,assistant: 0
User: not bad한 식단 알려저,assistant: 1
User: 대답 좀,assistant: 0
User: 저녁 메뉴로 초밥이나 회덮밥 ??,assistant: 0
User: 7일전 식단은 왜 Bad?,assistant: 1
User: 그저께 식단 평가 보여줘,assistant: 1
User: 월요일 식단 평가 좀,assistant: 1
User: 저는 거짓말을 하면 티가 나요.,assistant: 0
User: 그저께 식단이,assistant: 1
User: 오늘 날씨 어때요?,assistant: 0
User: 식단에 대해 간략하게 분석해줘,assistant: 1
User: 내 식단에 문제가 있나요?,assistant: 1
User: 눈이 침침허네,assistant: 0
User: 오늘 날씨 진짜 Perfect다,assistant: 0
User: 운동 그만뒀다,assistant: 0
User: summarize yesterday's result,assistant: 1
User: 어떤 음식이 건강에 좋지 않을까요?,assistant: 0
User: 그저께 식단 평가 보여줘,assistant: 1
User: 오늘 날씨 진짜 좋다!,assistant: 0
User: 운동 계획 좀 세워줘,assistant: 0
User: 4일 전 식단이 좋지 않은 이유,assistant: 1
User: 운동 후 근육통이 있을 때 어떻게 해야 할까요?,assistant: 0
User: 식단에 대한 간략한 분석 부탁해.,assistant: 1
User: 식단 평가를 받고 싶어요.,assistant: 1
User: 머머라고?,assistant: 0
User: 밥알이 몇 개고?,assistant: 0
User: 식단 평가에 대해 천천히 말해줘,assistant: 1
User: 오늘 식단 보여줘,assistant: 1
User: What's the weather like today?,assistant: 0
User: 오늘 날씨 정말 좋다!,assistant: 0
User: 하루 전 식단 결과를 이해가 안 돼,assistant: 1
User: 오늘 먹은 식단에 대해 평가해줘,assistant: 1
User: 오늘 날씨가 별로네요!,assistant: 0
User: 요즘 인기있는 드라마 알려줘,assistant: 0
User: 탕수육이 몸에 안 좋은 이유는 무엇인가요?,assistant: 0
User: I am so grateful for the help you've given me today!,assistant: 0
User: 식단평가,assistant: 1
User: 이번주 너무 바빠서 힘드네..,assistant: 0
User: 탄수화물이 많은 음식을 먹으면 살이 찔까봐 걱정돼요.,assistant: 0
User: 오늘 날씨 어때?,assistant: 0
User: 어제 식단 한 번 말해봐,assistant: 1
User: 안녕하세요!,assistant: 0
User: 식단 평가에 대해 간략하게 분석 좀 해줘.,assistant: 1
User: 식단에 대해 간략하게 분석해줘,assistant: 1
User: 내 식단 상황 어떰????????????,assistant: 1
User: 이 식당은 메뉴가 다양해서 좋아요.,assistant: 0
User: 와 오늘 살고 싶은데,assistant: 0
User: 최근에 새로운 운동을 시작했는데 정말 즐겁다,assistant: 0
User: 오늘 먹은 것에 대해 평가해줘,assistant: 1
User: 저는 기분이 좋습니다.,assistant: 0
User: 식단 평가 기준이 뭐야?,assistant: 1
User: 5일전 식단 평가 좀 보여줘바,assistant: 1
User: 오늘 날씨 어때요?,assistant: 0
User: 식단 평가가 이상한디,assistant: 1
User: 지난 주 먹은 식단 평가 좀 해줘,assistant: 1
User: 식단 평가에 대해 간략하게 분석 좀 해줘.,assistant: 1
User: 뭐지?,assistant: 0
User: 미리 식단 관리 좀 해볼까?,assistant: 0
User: 운동을 합시다,assistant: 0
User: 말해줘 내 식단 평가,assistant: 1
User: 나 3일 전에 뭐 먹었어?,assistant: 1
User: 운동 루틴 추천해줘,assistant: 0
User: 7일전 식단 Not Bad?,assistant: 1
User: ??,assistant: 0
User: 오늘 밤은 정말 끔찍해.,assistant: 0
User: 운동 후 식단관리 어떻게 하는 게 좋을까요?,assistant: 0
User: 요즘 가장 인기 있는 노래는 뭐야?,assistant: 0
User: 오늘 날씨 완전 좋음,assistant: 0
"User: 안녕하세요, 제가 최근에 건강검진을 받았는데 의사 선생님이 식단을 조절하라고 하시더라고요. 그래서 식단을 조절해보려고 하는데 어떻게 해야할지 모르겠어요. 도와주세요.",assistant: 0
User: 어제 식단 출력,assistant: 1
User: 무슨 일이야?,assistant: 0
User: 새로 시작한 취미는 매우 funny,assistant: 0
User: 6일전 식단 평가 좀,assistant: 1
User: 안녕하세요!,assistant: 0
User: 명사,assistant: 0
User: 이틀 전 식단 평가 좀,assistant: 1
User: good 어케 나옴?,assistant: 1
User: 어떤 음식이 건강에 좋지 않을까요?,assistant: 0
User: 운동 후 피로감이 너무 심해요.,assistant: 0
User: 내 말투 어때?,assistant: 0
User: 그만 말해!,assistant: 0
"User: 오늘 저녁으로 샐러드를 먹을까 생각중인데, 어떤 샐러드가 좋을까요?",assistant: 0
User: 오늘 기분이 Not Bad한대~,assistant: 0
User: 식단에 대해 간략하게 분석해줘,assistant: 1
User: 오늘 먹은 음식들에 대해 평가해줘,assistant: 1
User: 저는 마피아입니다,assistant: 0
User: 오늘 날씨가 좋네요,assistant: 0
User: 알겠습니다.,assistant: 0
User: 어떤 음식이 건강에 좋지 않을까요?,assistant: 0
User: 오늘 날씨가 정말 좋네요!,assistant: 0
User: ??메롱,assistant: 0
User: 오늘 내가 먹은 음식들로 식단을 평가해줘,assistant: 1
User: 운동 후 산책이 다이어트에 좋을까요?,assistant: 0
User: 오늘은 정말 즐거운 날이었어요!,assistant: 0
User: 내일 먹을 음식 짜줘,assistant: 0
User: 오늘 식단 출력,assistant: 1
User: 식단 평가 기준이 무엇인지,assistant: 1
User: 몰라,assistant: 0
User: 식단 평가에 대한 간략한 분석 바람,assistant: 1
User: 5일전 식단 평가 좀 보여줘,assistant: 1
User: 치킨을 줄 순 없어서,assistant: 0
User: 운동 계획표를 만들어줘,assistant: 0
User: 식단 평가가 이상하게 돌아가는 것 같아,assistant: 1
User: 내가 지금 제대로 하고 있는 거 맞나?,assistant: 0
User: 설날에는 떡국을 먹어요,assistant: 0
User: 오늘은 정말 재미있는 하루였다.,assistant: 0
User: 식단에 대한 간략한 분석 결과를 부탁해.,assistant: 1
User: Perfect 식단나오려면?,assistant: 1
User: 운동 후 산책이 다이어트에 좋을까요?,assistant: 0
User: 오늘 날씨가 좋네요,assistant: 0
User: 식단 평가에 대해 간략하게 분석 좀 해줘.,assistant: 1
User: 냥냥,assistant: 0
User: 오늘 날씨가 좋네요!,assistant: 0
User: 오늘 식단 출력,assistant: 1
User: 오늘 점심으로 뭘 먹을까요?,assistant: 0
User: 아침 메뉴는 무엇인가요?,assistant: 0
User: 거짓말쟁이,assistant: 0
User: 오늘 날씨가 너무 좋아서 산책을 했어.,assistant: 0
User: 이게 뭐하는 짓이지?,assistant: 0
User: 오늘 점심으로 샐러드를 먹을까 해요.,assistant: 0
User: 미쳐버림,assistant: 0
User: 나는 음식을 골고루 잘 먹고 있어?,assistant: 1
User: 식단평가해봐라,assistant: 1
User: 오늘 기분 진짜 좋다!,assistant: 0
User: 오늘 점심으로 샐러드를 먹었어요.,assistant: 0
User: 오늘 날씨 알려줘,assistant: 0
User: 오늘 날씨 어때?,assistant: 0
User: 지방이 없는 맛있는 음식 추천,assistant: 0
"User: 운동을 시작하려고 하는데, 어떤 운동이 좋을까요?",assistant: 0
User: 식단 평가 기준은 뭐야?,assistant: 1
User: 여행 가고 싶어요.,assistant: 0
User: i feel Good,assistant: 0
User: 다음주에는 더 나은 식단을 위해,assistant: 0
User: 오늘 날씨 진짜 Perfect다,assistant: 0
User: 오늘 점심은 뭐 먹을까요?,assistant: 0
User: 어제 식단 평가 좀,assistant: 1
User: 그저께 식단 출력,assistant: 1
User: 어떤 음식이 건강에 좋지 않을까요?,assistant: 0
User: 희한했던 나의 어제 식단을 보여줘,assistant: 1
User: 오늘 먹은 음식의 칼로리를 보여줘,assistant: 1
User: 안녕하세요,assistant: 0
User: 식단 평가 기준이 궁금하네,assistant: 1
User: 배고파요.,assistant: 0
User: 식단 때문에 기분이 나빠,assistant: 1
User: 5일 전 식단이 좋지 않은 이유가 뭐야?0?,assistant: 1
User: 어제 식단 한 번 얘기해봐,assistant: 1
User: 식단 평가를 받고 싶어요.,assistant: 1
User: 식단 평가 기준은 영양성분인가?,assistant: 0
User: 어디야?,assistant: 0
User: Perfect 식단나오려면?,assistant: 1
User: 운동 후 디저트가 정신건강에 좋을거야,assistant: 0
User: 감사링,assistant: 0
User: 2일전식단,assistant: 1
User: 내 식단 왜 좋음?,assistant: 1
User: 오늘 먹은 것들 칼로리 계산해줘,assistant: 1
User: 뭐지,assistant: 0
User: 오늘 점심은 샐러드다,assistant: 0
User: 오늘 날씨가 좋아서 산책을 했다.,assistant: 0
User: 식단을 조절해볼까?,assistant: 0
User: 스터디카페 가야겠다,assistant: 0
User: 내가 좋아하는 음악 장르가 뭐지?,assistant: 0
User: 울적한 이 마음 아주 Bad,assistant: 0
User: 토스트 살찜?,assistant: 0
User: 닭가슴살 영양성분,assistant: 0
User: 오늘 너무 과식한 것 같아.,assistant: 0
User: Good Choice,assistant: 0
User: 저는 거짓말을 하면 티가 나요.,assistant: 0
User: 어제 결과보고 너무 충격받았어,assistant: 1
User: 어떤 음식이 건강에 좋지 않을까요?,assistant: 0
User: 주말에 영화나 볼까 하는데 추천할 만한 영화 있어요?,assistant: 0
User: 근력 운동이랑 유산소 운동 중에 어떤걸 더 선호하시나요?,assistant: 0
User: 5일 전 식단이 좋지 않은 이유,assistant: 1
User: 식단 결과 괜찮은건가,assistant: 1
User: 이번주 너무 바빠서 힘드네..,assistant: 0
User: 식단 평가에 대해 간략하게 분석 시작해줘,assistant: 1
User: 운동 후 산책이 다이어트에 좋을까요?,assistant: 0
User: 컴퓨터게임하자,assistant: 0
User: 저번 주 식단 중에 bad있어?,assistant: 1
User: 식단 관리를 쉽게 하기 위한 꿀팁,assistant: 0
User: 맛있는 샐러드 가게 추천해줘!,assistant: 0
User: 이번 주말은 공부와 함께 보낼 계획이야,assistant: 0
User: 후라이 후라이 계란 후라이,assistant: 0
User: 오늘 날씨 어때요?,assistant: 0
User: 오늘 먹은 음식을 기록하려고 합니다.,assistant: 0
User: 식단 관리 쉽게 할 수 있는 팁,assistant: 0
User: 오늘 먹은 식단에 대해 평가해줘,assistant: 1
User: 미리 식단 관리 좀 해볼까?,assistant: 0
User: 마라탕 좋아해?,assistant: 0
User: 식단 평가가 왜 이래?,assistant: 1
User: 오늘 먹은 식단에 대해 평가해줘,assistant: 1
User: 오늘 먹은 음식에 대해 평가해줘,assistant: 1
User: 어제 식단 보여줘,assistant: 1
User: 운동 후 산책이 다이어트에 좋을까요?,assistant: 0
User: 자동차 색깔은 무슨 색이 좋을까요?,assistant: 0
User: very good 어떻게 나옴?,assistant: 1
User: 탕수육이 몸에 안좋은 이유는 무엇인가요?,assistant: 0
User: 내 식단 왜 나쁜데?,assistant: 1
User: 결과가 어째서 좋은거지?,assistant: 1
User: 오늘은 정말 즐거운 날이었어요!,assistant: 0
User: 오늘 기분 Not Bad네,assistant: 0
User: 점수가 낮게 나온 이유가 무엇인지,assistant: 0
User: 오늘 먹은 것 좀 얘기해줘,assistant: 1
User: 짱이다,assistant: 0
User: 대답 좀,assistant: 0
User: 제가 만든 이 코드를 개선할 수 있을까요?,assistant: 0
User: 내가 만든 음식 맛이 이상해,assistant: 0
User: 행복을 줄 순 없어서,assistant: 0
User: 오늘 식단 정말 좋다,assistant: 1
User: 내가 무엇을 잘못했나요?,assistant: 0
"User: LG는 한국의 대표적인 전자제품 기업 중 하나입니다. 다양한 제품을 출시하며, 특히 스마트폰과 가전제품 분야에서 높은 인기를 끌고 있습니다.",assistant: 0
User: 영화가 좋다!,assistant: 0
User: Perfect Night,assistant: 0
User: 식단 평가가 이상한디,assistant: 0
User: 내가 만든 요리 어땠어?,assistant: 0
User: 식단 분석 궁금해,assistant: 1
User: i feel Bad,assistant: 0
User: 식단 결과가 좀 의아하게 느껴져.,assistant: 1
User: 운동 계획 좀 세워줘,assistant: 0
User: 식단 평가가 좀 이상한 거 같은데 한번 다시 살펴봐줘,assistant: 1
User: 식단에 대한 간단 분석 부탁해.,assistant: 1
User: 몸에 안 좋은 음식이 뭐 있어?,assistant: 0
User: 오늘 일정 알려줘,assistant: 0
User: 식단 평가에 대해 간략하게 분석 좀 해줘.,assistant: 1
User: 오늘은 날씨가 좋아서 산책을 했어요.,assistant: 0
User: 오늘 내가 먹은 음식들로 식단을 평가해줘,assistant: 1
User: 몰라,assistant: 0
User: 무슨 일이에요?,assistant: 0
User: 알려줘 나의 식단 평가,assistant: 1
User: 건강하게 먹었는데 왜 Not Bad?,assistant: 1
User: 대답 좀,assistant: 0
User: 내가 만든 요리 어땠어?,assistant: 0
User: 다시,assistant: 0
User: 식단 평가가 좀 이상하게 느껴져.,assistant: 1
User: 하루 전 식단 결과를 이해할 수가 없네,assistant: 1
User: bad가 나온 이유가 뭐야?,assistant: 1
User: 오늘 몸무게 측정 결과는 어때요?,assistant: 0
User: 식단 평가가 좀 이상하게 느껴져.,assistant: 1
User: 내 식단 왜 나쁜데?,assistant: 1
User: 나는 비만,assistant: 0
User: 안녕하세요!,assistant: 0
User: 오늘은 정말 열심히 일했어!,assistant: 0
User: 하루에 몇 끼를 먹어야 할까요?,assistant: 0
User: 오늘 하루 식사를 평가해 주세요!,assistant: 1
User: 과식을 그만해야겠다,assistant: 0
"User: 아침으로 토스트랑 계란프라이, 우유를 먹었고 점심에는 샐러드와 닭가슴살, 저녁에는 된장찌개와 밥을 먹었어요. 간식으로는 과일을 먹었습니다.",assistant: 0
User: 좋은 일 있어?,assistant: 0
User: 아침으로 샐러드를 먹었어요.,assistant: 0
User: 미쳐버림,assistant: 0
User: 6일전 식단 평가 좀,assistant: 1
User: 제가 만든 음식 좀 평가해 주세요!,assistant: 0
User: 식단 폼 미쳤네,assistant: 1
User: 뭐 드셨어요?,assistant: 0
User: Perfect Night,assistant: 0
User: 매일매일이 새롭다,assistant: 0
User: 오늘 식단 한 번 읊어봐줘,assistant: 1
User: 오늘 식단 출력,assistant: 1
User: 오늘 점심으로 샐러드를 먹을까 해요.,assistant: 0
User: 오늘 너무 덥다,assistant: 0
User: 나는 천재야,assistant: 0
User: 헤,assistant: 0
User: 운동하기 전에 뭘 해야 할까요?,assistant: 0
User: 계획하신대로 주말에 공부하시면 perfect,assistant: 0
User: 식단 언제까지 해야됨?,assistant: 0
User: 저는 거짓말을 하면 티가 나요.,assistant: 0
User: 오늘은 정말 즐거운 날이었어요!,assistant: 0
User: 내 식단 정보,assistant: 1
User: 오늘은 날씨가 좋아서 산책을 했어요.,assistant: 0
User: 오늘 먹은 식단에 대해 평가해줘,assistant: 1
User: 오늘 식단 정말 좋다,assistant: 1
User: 내 식단 뭐가 문제야?,assistant: 1
User: 오늘 먹은 음식들에 대해 평가해줘,assistant: 1
User: 나 식단 관리 시작했어!,assistant: 0
User: 대답 좀,assistant: 0
User: 바나나 우유 몸에 안좋아?,assistant: 0
User: 식단평가,assistant: 1
User: 오늘 날씨 어때요?,assistant: 0
User: 인공지능은 어떻게 작동하나요?,assistant: 0
User: 식단 평가해주세요!,assistant: 1
User: 하하하,assistant: 0
User: 화요일 식단 평가 좀,assistant: 1
User: 식도락 여행 어때요?,assistant: 0
User: 오늘 점심 뭐 먹을까요?,assistant: 0
User: 하루에 몇 끼를 먹어야 할까요?,assistant: 0
User: 7일 전 식단이 bad인 이유는 무엇인가요?,assistant: 1
User: 오늘 일정이 어떻게 돼?,assistant: 0
User: 아침으로 먹을 수 있는 간단한 레시피 알려주세요.,assistant: 0
User: 내가 뭐하는 거지,assistant: 0
User: 식단 평가에 대해 간략하게 분석 좀 해줘.,assistant: 1
User: 제 식단이 왜 나쁜가요?,assistant: 1
"User: 식단 결과가 not bad가 떴다니, 이게 무슨일이야?",assistant: 1
User: how are you?,assistant: 0
User: 오늘 날씨 어때요?,assistant: 0
User: 식단 평가 요약 고고,assistant: 1
User: 건강하게 먹었는데 왜 Not Bad?,assistant: 1
User: 오늘 식단 어때!,assistant: 1
User: 저번주 월요일 내 식단 어떰?,assistant: 1
User: 식단 평가에 영향을 주는게 뭐야?,assistant: 1
User: 몸이 무겁다,assistant: 0
User: 요즘 사건사고가 많아서 너무 피곤해.,assistant: 0
User: 대답 좀,assistant: 0
User: 귀찮으니까 식단 평가에 대해 빠르게 말해주라,assistant: 1
User: 몸에 안 좋은 음식이 뭐 있어?,assistant: 0
User: 오늘 먹은 음식 알려줘,assistant: 1
User: 귀찮을때는 누워있기,assistant: 1
User: 오늘 먹은 식단에 대해 평가해볼까?,assistant: 1
User: 식단 평가가 뭐야?,assistant: 1
User: 운동 후 근육통이 너무 심해요.,assistant: 0
User: 식단관리 우엑,assistant: 0
User: 닭가슴살 영양성분 알려줘,assistant: 0
User: 제주도 은갈치 영양성분,assistant: 0
User: 식단 평가는 몇단계로 이루어져있어?,assistant: 1
User: 이번주 주말에는 무엇을 할까요?,assistant: 0
User: 더 건강하게 챙겨먹어야 할까?,assistant: 1
User: 오늘은 정말 즐거운 날이었어요!,assistant: 0
User: 안녕,assistant: 0
User: 캐롤 추천해줘,assistant: 0
User: 운동 계획 좀 세워줘,assistant: 0
"User: 운동 계획을 세우고 싶은데, 어떤 운동이 좋을까요?",assistant: 0
User: 알겠습니다. 그럼 제가 직접 해보겠습니다.,assistant: 0
User: 5일전 식단 평가 좀 보여줘바,assistant: 1
User: 식단에 대해 간략하게 분석해줘,assistant: 1
User: 식단 평가에 대해 간략하게 분석해보거라,assistant: 1
User: 오늘은 정말 힘든 하루였어요.,assistant: 0
User: ?2?2,assistant: 0
User: 오늘 저녁 메뉴는 무엇인가요?,assistant: 0
User: 가나다,assistant: 0
User: 물은 얼마나 마셔야 할까요?,assistant: 0
User: 식단에 대해 간략하게 분석해줘,assistant: 1
User: 오늘 먹은 식단에 대해 평가해줘,assistant: 1
User: 오늘 저녁은 필라테스를 했어 잘했지?,assistant: 0
User: 6일전 식단 평가 좀,assistant: 1
User: 안녕하세요! 제가 만든 노래를 평가받고 싶어요.,assistant: 0
User: 운동 새로 시작했어!,assistant: 0
User: 식단 평가 기준이 무엇이야?,assistant: 1
User: 하루에 몇 끼를 먹어야 할까요?,assistant: 0
User: 오늘은 샐러드를 먹어야겠어,assistant: 0
User: 안녕하세요!,assistant: 0
User: 오늘 날씨 진짜 최고다!,assistant: 0
User: 감사링,assistant: 0
User: 식단 평가도 할수 있어?,assistant: 1
User: 운동 계획 좀 세워줘,assistant: 0
User: 눈이 건조해,assistant: 0
User: 금일 식단 평가 좀,assistant: 1
User: Perfect 식단나오려면?,assistant: 1
User: 무슨 일이야?,assistant: 0
User: 내가 생각했던 것보다 칼로리가 너무 많이 나왔어.,assistant: 1
User: ??,assistant: 0
User: 저는 오로라를 볼 수 있는 곳으로 여행을 가고 싶어요.,assistant: 0
User: 식단 결과 한번 봅시다,assistant: 1
User: 식단 결과 한 번 볼까요?,assistant: 1
User: 오늘 날씨 어때?,assistant: 0
User: 차가운 밀면,assistant: 0
User: 놀랄만한 어제 식단을 보여줘,assistant: 1
User: 오늘 식단 완벽한데?,assistant: 1
User: 식단에 대한 간략한 분석 결과를 부탁해.,assistant: 1
User: 안녕하세요,assistant: 0
User: 오늘 먹은 식단에 대해 평가해줘,assistant: 1
User: 이번주 주말에는 무엇을 할까요?,assistant: 0
User: 아침 식사로 뭘 먹을지 고민이에요.,assistant: 0
User: 식단 평가 요약 ??,assistant: 1
User: 내 식단이 건강한 이유는 무엇인가요?,assistant: 1
User: 오늘 식단 출력,assistant: 1
User: 식단 평가가 좀 이상한 거 같은데?,assistant: 1
User: 식단 평가 기준이 있긴해?,assistant: 1
User: 근력 운동에는 어떤 종류가 있나요?,assistant: 0
User: 회는 살이 찌지 않는 음식이야?,assistant: 0
User: 식단 결과가 bad라니 믿을수없어,assistant: 1
User: Not Bad면 선방했나?,assistant: 1
User: 내 식단에 불만있나,assistant: 1
User: 식단 분석에 대한 결과,assistant: 1
User: 회는 살이 찌지 않습니다.,assistant: 0
User: 안녕하세요,assistant: 0
"User: 식단 결과가 very good라니, 이게 무슨일이야?",assistant: 1
User: why am I so bad at reading?,assistant: 0
"User: 아니요, 저는 괜찮습니다.",assistant: 0
User: 오늘은 정말 열심히 운동했어!,assistant: 0
User: 오늘 날씨 정말 좋다!,assistant: 0
User: 오늘 점심 뭐 먹을까요?,assistant: 0
User: 운동 후 산책이 다이어트에 좋을까요?,assistant: 0
User: 내 식단 뭐가 문제야?,assistant: 1
User: 결과 normal 뜬 이유가 뭐야?,assistant: 1
User: 오늘 날씨 좋네요,assistant: 0
User: Not Bad한 식단 알려줘,assistant: 1
User: 오늘 날씨가 너무 좋아서 피크닉을 갔어,assistant: 0
User: 요즘 인기있는 드라마 알려줘,assistant: 0
User: 식단이 나쁘다,assistant: 1
User: 식단 후에 바로 누우면 어때?,assistant: 0
User: 영화가 좋다!,assistant: 0
User: 오늘 운동하러 공원에 갔는데 사람들이 정말 많았어요.,assistant: 0
User: 무슨 운동을 시작하셨나요?,assistant: 0
User: 식단 평가 해주세요.,assistant: 1
User: 제가 만든 음식 맛이 이상해요.,assistant: 0
User: 오늘 점심 메뉴는 정말 최악이었어요.,assistant: 0
User: 오늘 점심 개미집 맛꿀마 good perfect~,assistant: 0
User: 오늘 날씨 어때요?,assistant: 0
User: 식단 평가가 좀 이상한 거 같아. 어떻게 생각해?,assistant: 1
User: 또 오늘은 뭘 먹어야 잘먹었다고 소문이 날까~,assistant: 0
User: 술을 많이 마시면 결과에 영향이 잇나?,assistant: 1
User: 오늘 먹은 식단에 대해 평가해줘,assistant: 1
User: 오늘 점심으로 샐러드를 먹었어!,assistant: 0
User: 하루에 몇 끼를 먹어야 할까요?,assistant: 0
User: 오늘 날씨가 좋아서 기분도 Very Good이에요!,assistant: 0
User: 식단 평가에 대해 간략하게 분석해 보시요,assistant: 1
User: 7일 전 식단이 bad인 이유,assistant: 1
User: 내 식단 뭐가 문제야?,assistant: 1
User: i am Normal,assistant: 0
User: 식단 평가 기준이 무엇이야?,assistant: 1
User: Not Bad 라는 결과가 나온 이유,assistant: 1
"User: 네, 운동 후에 하는 산책은 식단을 먹을 때도 좋습니다. 운동 후에는 몸이 활성화되어 있기 때문에, 산책을 통해 몸을 더욱 편안하게 만들어줄 수 있습니다. 또한, 산책을 하면서 신선한 공기를 마시면 호흡기 건강에도 도움이 됩니다.",assistant: 0
User: 식단에 대해 간략하게 분석해줘,assistant: 1
User: 오늘 날씨 정말 좋다!,assistant: 0
User: 알겠습니다,assistant: 0
